event;info
Item:;3 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Kill:;3 2 7: Oootsimo killed Isgalamido by MOD_ROCKET_SPLASH
Item:;7 weapon_shotgun
Item:;7 ammo_shells
Kill:;5 7 7: Assasinu Credi killed Mal by MOD_ROCKET_SPLASH
Kill:;4 5 7: Dono da Bola killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;2 weapon_rocketlauncher
Kill:;2 6 6: Isgalamido killed Zeh by MOD_ROCKET
Item:;2 ammo_bullets
Item:;7 weapon_rocketlauncher
Kill:;4 2 6: Dono da Bola killed Isgalamido by MOD_ROCKET
Item:;3 weapon_rocketlauncher
Item:;3 item_health_large
Item:;6 weapon_rocketlauncher
Kill:;7 5 7: Mal killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;4 weapon_rocketlauncher
Item:;7 ammo_shells
Item:;2 ammo_slugs
Kill:;6 7 7: Zeh killed Mal by MOD_ROCKET_SPLASH
Item:;3 weapon_rocketlauncher
Item:;2 weapon_railgun
Item:;6 item_armor_combat
Item:;3 weapon_shotgun
Item:;3 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Kill:;6 3 7: Zeh killed Oootsimo by MOD_ROCKET_SPLASH
Item:;6 weapon_rocketlauncher
Kill:;7 4 3: Mal killed Dono da Bola by MOD_MACHINEGUN
Kill:;6 7 7: Zeh killed Mal by MOD_ROCKET_SPLASH
Item:;3 ammo_rockets
Item:;3 weapon_rocketlauncher
Kill:;2 6 10: Isgalamido killed Zeh by MOD_RAILGUN
Item:;3 item_armor_shard
Item:;3 item_armor_shard
Item:;3 item_armor_shard
Item:;4 weapon_rocketlauncher
Item:;3 weapon_rocketlauncher
Kill:;5 5 7: Assasinu Credi killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;3 weapon_rocketlauncher
Kill:;1022 7 22: <world> killed Mal by MOD_TRIGGER_HURT
Item:;6 weapon_rocketlauncher
Kill:;3 4 7: Oootsimo killed Dono da Bola by MOD_ROCKET_SPLASH
Item:;5 weapon_rocketlauncher
Kill:;1022 6 22: <world> killed Zeh by MOD_TRIGGER_HURT
Item:;3 item_armor_shard
Item:;3 item_armor_shard
Item:;3 item_armor_shard
Item:;4 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Item:;6 ammo_rockets
Kill:;4 5 6: Dono da Bola killed Assasinu Credi by MOD_ROCKET
Item:;7 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Kill:;6 4 6: Zeh killed Dono da Bola by MOD_ROCKET
Item:;5 item_armor_body
Kill:;3 7 7: Oootsimo killed Mal by MOD_ROCKET_SPLASH
Item:;6 item_quad
Item:;3 item_health_large
Item:;3 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Item:;3 item_health_large
Item:;4 item_armor_combat
Kill:;6 5 7: Zeh killed Assasinu Credi by MOD_ROCKET_SPLASH
Kill:;1022 7 22: <world> killed Mal by MOD_TRIGGER_HURT
Kill:;2 6 10: Isgalamido killed Zeh by MOD_RAILGUN
Item:;7 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Item:;5 item_quad
Item:;3 weapon_rocketlauncher
Kill:;2 7 6: Isgalamido killed Mal by MOD_ROCKET
Kill:;5 4 7: Assasinu Credi killed Dono da Bola by MOD_ROCKET_SPLASH
Kill:;6 2 3: Zeh killed Isgalamido by MOD_MACHINEGUN
Item:;5 weapon_rocketlauncher
Kill:;3 5 7: Oootsimo killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;6 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Kill:;6 4 6: Zeh killed Dono da Bola by MOD_ROCKET
Item:;6 weapon_rocketlauncher
Item:;7 item_armor_shard
Item:;7 item_armor_shard
Item:;7 item_armor_shard
Item:;6 weapon_rocketlauncher
Item:;6 ammo_rockets
Kill:;3 2 6: Oootsimo killed Isgalamido by MOD_ROCKET
Item:;4 item_quad
Item:;4 weapon_rocketlauncher
Kill:;6 5 7: Zeh killed Assasinu Credi by MOD_ROCKET_SPLASH
Exit:;Fraglimit hit.
score:;20 ping: 9 client: 6 Zeh
score:;12 ping: 7 client: 2 Isgalamido
score:;10 ping: 7 client: 3 Oootsimo
score:;10 ping: 10 client: 4 Dono da Bola
score:;7 ping: 6 client: 5 Assasinu Credi
score:;2 ping: 14 client: 7 Mal
Item:;3 item_health_large
ShutdownGame:;
InitGame:;\capturelimit\8\g_maxGameClients\0\timelimit\15\fraglimit\20\dmflags\0\bot_minplayers\0\sv_allowDownload\0\sv_maxclients\16\sv_privateClients\2\g_gametype\= 0\sv_hostname\Code Miner Server\sv_minRate\0\sv_maxRate\10000\sv_minPing\0\sv_maxPing\0\sv_floodProtect\1\version\ioq3 1.36 linux-x86_64 Apr 12 2009\protocol\68\mapname\q3dm17\gamename\baseq3\g_needpass\0
ClientConnect:;2
ClientUserinfoChanged:;2 n\Isgalamido\t\0\model\uriel/zael\hmodel\uriel/zael\g_redteam\\g_blueteam\\c1\5\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;2
ClientConnect:;3
ClientUserinfoChanged:;3 n\Oootsimo\t\0\model\razor/id\hmodel\razor/id\g_redteam\\g_blueteam\\c1\3\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;3
ClientConnect:;4
ClientUserinfoChanged:;4 n\Dono da Bola\t\0\model\sarge\hmodel\sarge\g_redteam\\g_blueteam\\c1\4\c2\5\hc\95\w\0\l\0\tt\0\tl\0
ClientBegin:;4
ClientConnect:;5
ClientUserinfoChanged:;5 n\Assasinu Credi\t\0\model\sarge\hmodel\sarge\g_redteam\\g_blueteam\\c1\4\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;5
ClientConnect:;6
ClientUserinfoChanged:;6 n\Zeh\t\0\model\sarge/default\hmodel\sarge/default\g_redteam\\g_blueteam\\c1\1\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;6
ClientConnect:;7
ClientUserinfoChanged:;7 n\Mal\t\0\model\sarge\hmodel\sarge\g_redteam\\g_blueteam\\c1\4\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;7
Item:;5 ammo_rockets
Item:;4 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Item:;3 item_armor_body
Kill:;4 6 7: Dono da Bola killed Zeh by MOD_ROCKET_SPLASH
Item:;7 weapon_rocketlauncher
Item:;3 ammo_rockets
Item:;2 weapon_railgun
Item:;5 item_health_large
Item:;2 weapon_railgun
Kill:;4 4 7: Dono da Bola killed Dono da Bola by MOD_ROCKET_SPLASH
Item:;7 weapon_rocketlauncher
Item:;3 weapon_shotgun
Item:;2 weapon_railgun
Item:;4 weapon_rocketlauncher
Item:;3 weapon_rocketlauncher
Item:;4 item_armor_shard
Item:;4 item_armor_shard
Item:;4 item_armor_shard
Item:;4 item_armor_combat
Kill:;3 5 6: Oootsimo killed Assasinu Credi by MOD_ROCKET
Item:;2 weapon_railgun
Item:;7 weapon_rocketlauncher
Item:;2 weapon_railgun
ShutdownGame:;
InitGame:;\capturelimit\8\g_maxGameClients\0\timelimit\15\fraglimit\20\dmflags\0\bot_minplayers\0\sv_allowDownload\0\sv_maxclients\16\sv_privateClients\2\g_gametype\= 0\sv_hostname\Code Miner Server\sv_minRate\0\sv_maxRate\10000\sv_minPing\0\sv_maxPing\0\sv_floodProtect\1\version\ioq3 1.36 linux-x86_64 Apr 12 2009\protocol\68\mapname\q3dm17\gamename\baseq3\g_needpass\0
ClientConnect:;2
ClientUserinfoChanged:;2 n\Isgalamido\t\0\model\uriel/zael\hmodel\uriel/zael\g_redteam\\g_blueteam\\c1\5\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;2
ClientConnect:;3
ClientUserinfoChanged:;3 n\Oootsimo\t\0\model\razor/id\hmodel\razor/id\g_redteam\\g_blueteam\\c1\3\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;3
ClientConnect:;4
ClientUserinfoChanged:;4 n\Dono da Bola\t\0\model\sarge\hmodel\sarge\g_redteam\\g_blueteam\\c1\4\c2\5\hc\95\w\0\l\0\tt\0\tl\0
ClientBegin:;4
ClientConnect:;5
ClientUserinfoChanged:;5 n\Assasinu Credi\t\0\model\sarge\hmodel\sarge\g_redteam\\g_blueteam\\c1\4\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;5
ClientConnect:;6
ClientUserinfoChanged:;6 n\Zeh\t\0\model\sarge/default\hmodel\sarge/default\g_redteam\\g_blueteam\\c1\1\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;6
ClientConnect:;7
ClientUserinfoChanged:;7 n\Mal\t\0\model\sarge\hmodel\sarge\g_redteam\\g_blueteam\\c1\4\c2\5\hc\100\w\0\l\0\tt\0\tl\0
ClientBegin:;7
Item:;4 ammo_rockets
Item:;4 weapon_rocketlauncher
Item:;6 ammo_rockets
Item:;6 weapon_rocketlauncher
Item:;3 item_armor_body
Item:;6 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Item:;3 item_health_large
Item:;2 weapon_railgun
Kill:;4 2 6: Dono da Bola killed Isgalamido by MOD_ROCKET
Item:;5 item_armor_shard
Item:;5 item_armor_shard
Item:;5 item_armor_shard
Item:;5 item_armor_combat
Kill:;1022 4 22: <world> killed Dono da Bola by MOD_TRIGGER_HURT
Item:;5 item_armor_shard
Item:;3 weapon_rocketlauncher
Item:;5 item_armor_shard
Item:;5 item_armor_shard
Item:;7 weapon_rocketlauncher
Kill:;6 3 6: Zeh killed Oootsimo by MOD_ROCKET
Item:;5 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Item:;7 item_health_large
Item:;6 weapon_rocketlauncher
Item:;2 weapon_railgun
Item:;2 weapon_railgun
Item:;3 weapon_shotgun
Kill:;1022 7 22: <world> killed Mal by MOD_TRIGGER_HURT
Item:;3 ammo_shells
Kill:;2 6 10: Isgalamido killed Zeh by MOD_RAILGUN
Kill:;5 3 7: Assasinu Credi killed Oootsimo by MOD_ROCKET_SPLASH
Kill:;4 5 7: Dono da Bola killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;7 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Item:;3 weapon_rocketlauncher
Kill:;5 3 3: Assasinu Credi killed Oootsimo by MOD_MACHINEGUN
Item:;5 weapon_rocketlauncher
Kill:;2 6 10: Isgalamido killed Zeh by MOD_RAILGUN
Kill:;5 7 6: Assasinu Credi killed Mal by MOD_ROCKET
Item:;5 weapon_rocketlauncher
Item:;3 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Item:;5 item_armor_shard
Item:;5 item_armor_shard
Item:;5 item_armor_shard
Kill:;5 4 6: Assasinu Credi killed Dono da Bola by MOD_ROCKET
Item:;5 item_armor_shard
Kill:;5 5 7: Assasinu Credi killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;7 weapon_shotgun
Item:;4 weapon_rocketlauncher
Kill:;1022 2 22: <world> killed Isgalamido by MOD_TRIGGER_HURT
Item:;3 item_armor_shard
Item:;3 item_armor_shard
Item:;5 weapon_rocketlauncher
Item:;3 item_armor_combat
Item:;2 ammo_rockets
Item:;5 item_armor_body
Item:;3 item_health_large
Item:;2 weapon_rocketlauncher
Kill:;1022 3 22: <world> killed Oootsimo by MOD_TRIGGER_HURT
Item:;7 ammo_shells
Item:;7 weapon_shotgun
Kill:;1022 5 22: <world> killed Assasinu Credi by MOD_TRIGGER_HURT
Item:;3 weapon_rocketlauncher
Item:;3 ammo_rockets
Kill:;4 7 7: Dono da Bola killed Mal by MOD_ROCKET_SPLASH
Item:;5 weapon_rocketlauncher
Kill:;2 6 6: Isgalamido killed Zeh by MOD_ROCKET
Item:;7 weapon_rocketlauncher
Item:;2 item_quad
Item:;6 weapon_rocketlauncher
Item:;7 weapon_shotgun
Kill:;3 5 7: Oootsimo killed Assasinu Credi by MOD_ROCKET_SPLASH
Kill:;2 3 7: Isgalamido killed Oootsimo by MOD_ROCKET_SPLASH
Item:;7 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Kill:;4 4 7: Dono da Bola killed Dono da Bola by MOD_ROCKET_SPLASH
Item:;3 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Kill:;3 5 7: Oootsimo killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;3 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Kill:;5 7 7: Assasinu Credi killed Mal by MOD_ROCKET_SPLASH
Item:;3 weapon_shotgun
Item:;4 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;5 item_armor_body
Kill:;3 4 7: Oootsimo killed Dono da Bola by MOD_ROCKET_SPLASH
Kill:;1022 7 22: <world> killed Mal by MOD_TRIGGER_HURT
Item:;3 weapon_rocketlauncher
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;2 item_armor_combat
Kill:;5 3 7: Assasinu Credi killed Oootsimo by MOD_ROCKET_SPLASH
Item:;5 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;5 item_health_large
Kill:;7 6 7: Mal killed Zeh by MOD_ROCKET_SPLASH
Item:;7 ammo_shells
Item:;3 weapon_rocketlauncher
Kill:;4 2 6: Dono da Bola killed Isgalamido by MOD_ROCKET
Item:;4 item_armor_shard
Item:;4 item_armor_shard
Item:;4 item_armor_shard
Item:;6 ammo_slugs
Kill:;1022 7 22: <world> killed Mal by MOD_TRIGGER_HURT
Item:;2 weapon_rocketlauncher
Kill:;4 5 6: Dono da Bola killed Assasinu Credi by MOD_ROCKET
Item:;6 weapon_railgun
Item:;7 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Item:;5 ammo_rockets
Kill:;4 5 7: Dono da Bola killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;7 weapon_rocketlauncher
Kill:;2 4 7: Isgalamido killed Dono da Bola by MOD_ROCKET_SPLASH
Item:;5 ammo_rockets
Item:;5 weapon_rocketlauncher
Kill:;6 5 10: Zeh killed Assasinu Credi by MOD_RAILGUN
Item:;3 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Kill:;3 7 7: Oootsimo killed Mal by MOD_ROCKET_SPLASH
Item:;5 weapon_rocketlauncher
Item:;5 item_armor_body
Kill:;3 3 7: Oootsimo killed Oootsimo by MOD_ROCKET_SPLASH
Kill:;3 4 7: Oootsimo killed Dono da Bola by MOD_ROCKET_SPLASH
Item:;3 weapon_rocketlauncher
Item:;3 weapon_rocketlauncher
Item:;5 item_armor_combat
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;4 weapon_rocketlauncher
Kill:;1022 5 22: <world> killed Assasinu Credi by MOD_TRIGGER_HURT
Item:;7 item_quad
Item:;5 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Item:;3 item_armor_shard
Item:;3 item_armor_shard
Item:;3 item_armor_shard
Kill:;5 5 7: Assasinu Credi killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;7 weapon_rocketlauncher
Kill:;6 7 10: Zeh killed Mal by MOD_RAILGUN
Kill:;3 4 6: Oootsimo killed Dono da Bola by MOD_ROCKET
Item:;3 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Item:;3 item_quad
Item:;5 weapon_rocketlauncher
Kill:;3 2 7: Oootsimo killed Isgalamido by MOD_ROCKET_SPLASH
Item:;2 weapon_rocketlauncher
Kill:;5 7 6: Assasinu Credi killed Mal by MOD_ROCKET
Kill:;3 5 6: Oootsimo killed Assasinu Credi by MOD_ROCKET
Item:;7 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;3 weapon_rocketlauncher
Item:;3 weapon_rocketlauncher
Kill:;4 7 7: Dono da Bola killed Mal by MOD_ROCKET_SPLASH
Item:;6 weapon_railgun
Item:;5 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Kill:;6 4 10: Zeh killed Dono da Bola by MOD_RAILGUN
Item:;7 ammo_rockets
Item:;7 weapon_rocketlauncher
Item:;2 weapon_railgun
Item:;7 item_armor_body
Item:;4 weapon_rocketlauncher
Item:;6 item_armor_shard
Item:;5 item_health_large
Item:;2 weapon_railgun
Item:;6 item_armor_shard
Item:;6 item_armor_shard
Item:;6 item_armor_combat
Item:;7 weapon_rocketlauncher
Kill:;3 6 6: Oootsimo killed Zeh by MOD_ROCKET
Item:;3 weapon_railgun
Kill:;2 3 10: Isgalamido killed Oootsimo by MOD_RAILGUN
Item:;6 ammo_rockets
Item:;6 weapon_rocketlauncher
Kill:;2 4 10: Isgalamido killed Dono da Bola by MOD_RAILGUN
Item:;3 weapon_shotgun
Kill:;5 5 7: Assasinu Credi killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;7 ammo_shells
Item:;4 weapon_rocketlauncher
Item:;3 weapon_rocketlauncher
Kill:;1022 7 22: <world> killed Mal by MOD_TRIGGER_HURT
Item:;6 item_quad
Kill:;1022 3 22: <world> killed Oootsimo by MOD_TRIGGER_HURT
Item:;5 weapon_rocketlauncher
Item:;2 item_health_large
Kill:;6 2 7: Zeh killed Isgalamido by MOD_ROCKET_SPLASH
Item:;4 item_health_large
Item:;3 weapon_rocketlauncher
Item:;3 weapon_railgun
Kill:;1022 7 22: <world> killed Mal by MOD_TRIGGER_HURT
Kill:;1022 5 22: <world> killed Assasinu Credi by MOD_TRIGGER_HURT
Item:;2 weapon_rocketlauncher
Item:;4 weapon_railgun
Kill:;6 5 7: Zeh killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;5 weapon_rocketlauncher
Kill:;6 7 3: Zeh killed Mal by MOD_MACHINEGUN
Item:;5 item_armor_body
Item:;3 item_armor_combat
Kill:;2 6 7: Isgalamido killed Zeh by MOD_ROCKET_SPLASH
Item:;2 item_quad
Item:;2 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;7 ammo_rockets
Kill:;7 4 7: Mal killed Dono da Bola by MOD_ROCKET_SPLASH
Kill:;7 3 7: Mal killed Oootsimo by MOD_ROCKET_SPLASH
Kill:;7 2 7: Mal killed Isgalamido by MOD_ROCKET_SPLASH
Item:;7 weapon_rocketlauncher
Item:;7 weapon_railgun
Item:;3 weapon_rocketlauncher
Kill:;5 7 7: Assasinu Credi killed Mal by MOD_ROCKET_SPLASH
Item:;3 ammo_rockets
Item:;5 weapon_railgun
Item:;6 ammo_shells
Item:;6 weapon_shotgun
Kill:;7 6 3: Mal killed Zeh by MOD_MACHINEGUN
Item:;5 item_armor_shard
Item:;5 item_armor_shard
Item:;5 item_armor_shard
Item:;7 weapon_shotgun
Item:;3 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Item:;7 weapon_shotgun
Kill:;4 2 3: Dono da Bola killed Isgalamido by MOD_MACHINEGUN
Item:;6 weapon_rocketlauncher
Item:;4 weapon_railgun
Item:;4 item_health
Kill:;6 5 7: Zeh killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;3 weapon_railgun
Kill:;6 3 6: Zeh killed Oootsimo by MOD_ROCKET
Item:;7 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Item:;7 item_armor_shard
Item:;7 item_armor_shard
Item:;7 item_armor_shard
Item:;7 item_armor_combat
Item:;3 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Kill:;5 6 6: Assasinu Credi killed Zeh by MOD_ROCKET
Item:;7 ammo_shells
Item:;2 weapon_rocketlauncher
Item:;6 item_quad
Item:;7 weapon_shotgun
Kill:;5 7 7: Assasinu Credi killed Mal by MOD_ROCKET_SPLASH
Kill:;3 5 6: Oootsimo killed Assasinu Credi by MOD_ROCKET
Item:;3 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;7 ammo_rockets
Item:;5 weapon_rocketlauncher
Kill:;3 6 7: Oootsimo killed Zeh by MOD_ROCKET_SPLASH
Item:;7 item_armor_body
Item:;4 item_quad
Kill:;3 4 7: Oootsimo killed Dono da Bola by MOD_ROCKET_SPLASH
Item:;6 weapon_rocketlauncher
Item:;3 item_health_large
Item:;2 item_quad
Kill:;7 5 7: Mal killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;2 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Item:;6 weapon_railgun
Item:;3 item_armor_shard
Item:;3 item_armor_shard
Item:;3 item_armor_shard
Item:;5 weapon_rocketlauncher
Item:;3 item_armor_shard
Item:;3 item_armor_shard
Item:;3 item_armor_shard
Item:;2 weapon_rocketlauncher
Kill:;2 7 7: Isgalamido killed Mal by MOD_ROCKET_SPLASH
Item:;3 item_armor_combat
Kill:;3 6 6: Oootsimo killed Zeh by MOD_ROCKET
Item:;7 weapon_railgun
Item:;5 weapon_rocketlauncher
Kill:;2 5 7: Isgalamido killed Assasinu Credi by MOD_ROCKET_SPLASH
Kill:;7 4 10: Mal killed Dono da Bola by MOD_RAILGUN
Item:;6 weapon_shotgun
Item:;7 weapon_rocketlauncher
Kill:;6 2 1: Zeh killed Isgalamido by MOD_SHOTGUN
Item:;3 weapon_rocketlauncher
Item:;3 ammo_rockets
Item:;2 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;4 item_armor_body
Kill:;6 7 1: Zeh killed Mal by MOD_SHOTGUN
Kill:;2 6 7: Isgalamido killed Zeh by MOD_ROCKET_SPLASH
Item:;2 weapon_rocketlauncher
Item:;2 ammo_shells
Kill:;2 5 6: Isgalamido killed Assasinu Credi by MOD_ROCKET
Item:;7 weapon_rocketlauncher
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;4 weapon_rocketlauncher
Kill:;7 2 7: Mal killed Isgalamido by MOD_ROCKET_SPLASH
Item:;5 weapon_rocketlauncher
Kill:;7 5 7: Mal killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;6 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Kill:;6 7 7: Zeh killed Mal by MOD_ROCKET_SPLASH
Kill:;3 6 7: Oootsimo killed Zeh by MOD_ROCKET_SPLASH
Item:;3 item_health_large
Item:;4 weapon_rocketlauncher
Item:;5 ammo_rockets
Item:;4 weapon_rocketlauncher
Kill:;2 5 6: Isgalamido killed Assasinu Credi by MOD_ROCKET
Item:;7 weapon_rocketlauncher
Item:;2 weapon_shotgun
Item:;6 ammo_shells
Item:;6 weapon_shotgun
Item:;5 weapon_rocketlauncher
Item:;6 item_armor_shard
Item:;6 item_armor_shard
Item:;6 item_armor_shard
Kill:;5 2 6: Assasinu Credi killed Isgalamido by MOD_ROCKET
Item:;6 item_armor_combat
Kill:;6 7 1: Zeh killed Mal by MOD_SHOTGUN
Item:;2 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Kill:;2 5 6: Isgalamido killed Assasinu Credi by MOD_ROCKET
Item:;3 item_quad
Item:;3 item_armor_body
Item:;3 weapon_rocketlauncher
Item:;6 item_health_mega
Item:;5 weapon_shotgun
Kill:;1022 2 19: <world> killed Isgalamido by MOD_FALLING
Item:;4 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;3 item_health_large
Kill:;5 7 1: Assasinu Credi killed Mal by MOD_SHOTGUN
Item:;5 weapon_rocketlauncher
Kill:;1022 6 22: <world> killed Zeh by MOD_TRIGGER_HURT
Item:;7 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Kill:;2 5 7: Isgalamido killed Assasinu Credi by MOD_ROCKET_SPLASH
Kill:;5 2 6: Assasinu Credi killed Isgalamido by MOD_ROCKET
Kill:;3 4 7: Oootsimo killed Dono da Bola by MOD_ROCKET_SPLASH
Item:;7 ammo_shells
Item:;6 weapon_rocketlauncher
Item:;6 ammo_rockets
Kill:;3 7 7: Oootsimo killed Mal by MOD_ROCKET_SPLASH
Kill:;7 3 7: Mal killed Oootsimo by MOD_ROCKET_SPLASH
Item:;5 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;5 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Item:;5 item_quad
Item:;5 weapon_rocketlauncher
Kill:;6 4 7: Zeh killed Dono da Bola by MOD_ROCKET_SPLASH
Item:;7 weapon_shotgun
Item:;5 item_armor_shard
Item:;5 item_armor_shard
Item:;5 item_armor_shard
Item:;5 item_armor_combat
Item:;3 weapon_rocketlauncher
Kill:;5 7 7: Assasinu Credi killed Mal by MOD_ROCKET_SPLASH
Item:;2 item_armor_body
Item:;3 item_armor_shard
Item:;4 weapon_rocketlauncher
Item:;3 item_armor_shard
Item:;3 item_armor_shard
Item:;6 item_health_large
Kill:;4 3 7: Dono da Bola killed Oootsimo by MOD_ROCKET_SPLASH
Item:;4 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;3 weapon_rocketlauncher
Item:;3 weapon_rocketlauncher
Kill:;7 2 7: Mal killed Isgalamido by MOD_ROCKET_SPLASH
Kill:;4 4 7: Dono da Bola killed Dono da Bola by MOD_ROCKET_SPLASH
Item:;7 weapon_rocketlauncher
Kill:;6 7 7: Zeh killed Mal by MOD_ROCKET_SPLASH
Item:;2 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Kill:;3 2 6: Oootsimo killed Isgalamido by MOD_ROCKET
Item:;2 ammo_rockets
Item:;2 weapon_rocketlauncher
Kill:;5 6 6: Assasinu Credi killed Zeh by MOD_ROCKET
Kill:;2 3 7: Isgalamido killed Oootsimo by MOD_ROCKET_SPLASH
Item:;7 weapon_shotgun
Item:;4 weapon_railgun
Item:;2 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;2 item_armor_shard
Item:;2 item_armor_shard
Item:;6 weapon_rocketlauncher
Item:;2 item_armor_shard
Item:;7 ammo_shells
Item:;3 weapon_rocketlauncher
Kill:;7 5 7: Mal killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;6 item_armor_combat
Item:;2 weapon_shotgun
Kill:;6 2 7: Zeh killed Isgalamido by MOD_ROCKET_SPLASH
Item:;6 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Item:;4 item_quad
Item:;2 weapon_rocketlauncher
Kill:;4 3 10: Dono da Bola killed Oootsimo by MOD_RAILGUN
Item:;7 item_armor_body
Item:;7 item_health_large
Item:;3 weapon_rocketlauncher
Item:;2 weapon_rocketlauncher
Item:;6 weapon_rocketlauncher
Item:;4 weapon_rocketlauncher
Item:;3 weapon_shotgun
Item:;5 weapon_rocketlauncher
Kill:;4 5 7: Dono da Bola killed Assasinu Credi by MOD_ROCKET_SPLASH
Item:;7 item_health_large
Item:;5 weapon_rocketlauncher
Kill:;1022 6 19: <world> killed Zeh by MOD_FALLING
Item:;6 ammo_rockets
Kill:;4 7 6: Dono da Bola killed Mal by MOD_ROCKET
Item:;6 weapon_rocketlauncher
Kill:;3 5 6: Oootsimo killed Assasinu Credi by MOD_ROCKET
Item:;3 item_armor_shard
Item:;3 item_armor_shard
Item:;3 item_armor_shard
Item:;3 weapon_rocketlauncher
Kill:;3 2 6: Oootsimo killed Isgalamido by MOD_ROCKET
Item:;5 weapon_rocketlauncher
Item:;7 weapon_rocketlauncher
Kill:;1022 4 19: <world> killed Dono da Bola by MOD_FALLING
